# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 5499  Weld ON: 5499  Weave: 5499  Patterns: Circle
# Phases: ACCEL: 746  CRUISE: 3910  DECEL: 841  STOP: 2

-57.153, 22.875, 27.526, 120.988, 36.082, -2.238, CRUISE, 468.94, -898.42, 1295.27, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.47, -1.47, Lin 6-7 t=0.468 +Circle
-57.079, 22.898, 27.610, 120.845, 36.096, -2.052, CRUISE, 469.66, -896.81, 1292.10, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.07, -1.80, Lin 6-7 t=0.469 +Circle
-57.020, 22.904, 27.694, 120.701, 36.093, -1.866, CRUISE, 470.37, -895.85, 1288.70, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.58, -1.44, Lin 6-7 t=0.469 +Circle
-56.981, 22.872, 27.757, 120.565, 36.086, -1.694, CRUISE, 471.09, -895.90, 1286.37, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.73, -0.54, Lin 6-7 t=0.470 +Circle
-56.961, 22.807, 27.726, 120.512, 36.086, -1.626, CRUISE, 471.80, -896.95, 1286.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.69, +0.57, Lin 6-7 t=0.470 +Circle
-56.957, 22.729, 27.607, 120.548, 36.103, -1.671, CRUISE, 472.51, -898.59, 1287.73, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.48, +1.47, Lin 6-7 t=0.471 +Circle
-56.952, 22.651, 27.486, 120.620, 36.147, -1.761, CRUISE, 473.23, -900.20, 1290.90, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.06, +1.80, Lin 6-7 t=0.472 +Circle
-56.932, 22.590, 27.366, 120.693, 36.208, -1.851, CRUISE, 473.94, -901.16, 1294.29, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.57, +1.45, Lin 6-7 t=0.472 +Circle
-56.892, 22.567, 27.265, 120.759, 36.274, -1.929, CRUISE, 474.66, -901.11, 1296.63, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.72, +0.54, Lin 6-7 t=0.473 +Circle
-56.832, 22.577, 27.259, 120.743, 36.333, -1.901, CRUISE, 475.37, -900.07, 1297.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.69, -0.57, Lin 6-7 t=0.474 +Circle
-56.757, 22.599, 27.341, 120.637, 36.374, -1.762, CRUISE, 476.08, -898.42, 1295.28, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.49, -1.47, Lin 6-7 t=0.474 +Circle
-56.684, 22.621, 27.425, 120.496, 36.388, -1.579, CRUISE, 476.80, -896.81, 1292.12, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.05, -1.80, Lin 6-7 t=0.475 +Circle
-56.625, 22.627, 27.509, 120.355, 36.387, -1.395, CRUISE, 477.51, -895.85, 1288.72, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.56, -1.45, Lin 6-7 t=0.475 +Circle
-56.586, 22.594, 27.572, 120.220, 36.379, -1.223, CRUISE, 478.23, -895.90, 1286.38, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.72, -0.54, Lin 6-7 t=0.476 +Circle
-56.567, 22.529, 27.541, 120.167, 36.379, -1.156, CRUISE, 478.94, -896.94, 1286.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.69, +0.57, Lin 6-7 t=0.477 +Circle
-56.563, 22.452, 27.422, 120.203, 36.396, -1.201, CRUISE, 479.65, -898.58, 1287.72, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.49, +1.46, Lin 6-7 t=0.477 +Circle
-56.558, 22.374, 27.301, 120.275, 36.439, -1.291, CRUISE, 480.37, -900.19, 1290.88, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.04, +1.80, Lin 6-7 t=0.478 +Circle
-56.539, 22.313, 27.180, 120.347, 36.499, -1.381, CRUISE, 481.08, -901.16, 1294.28, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.56, +1.45, Lin 6-7 t=0.478 +Circle
-56.499, 22.290, 27.079, 120.414, 36.565, -1.460, CRUISE, 481.80, -901.12, 1296.62, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.72, +0.55, Lin 6-7 t=0.479 +Circle
-56.440, 22.299, 27.072, 120.399, 36.624, -1.434, CRUISE, 482.51, -900.07, 1297.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.70, -0.57, Lin 6-7 t=0.480 +Circle
-56.366, 22.320, 27.153, 120.295, 36.665, -1.297, CRUISE, 483.22, -898.43, 1295.30, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.50, -1.46, Lin 6-7 t=0.480 +Circle
-56.292, 22.342, 27.237, 120.156, 36.680, -1.115, CRUISE, 483.94, -896.82, 1292.14, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.03, -1.80, Lin 6-7 t=0.481 +Circle
-56.233, 22.347, 27.320, 120.017, 36.679, -0.933, CRUISE, 484.65, -895.85, 1288.74, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.55, -1.45, Lin 6-7 t=0.481 +Circle
-56.195, 22.314, 27.383, 119.884, 36.671, -0.762, CRUISE, 485.36, -895.90, 1286.39, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.71, -0.55, Lin 6-7 t=0.482 +Circle
-56.176, 22.250, 27.353, 119.832, 36.670, -0.696, CRUISE, 486.08, -896.94, 1286.00, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.70, +0.56, Lin 6-7 t=0.483 +Circle
-56.172, 22.172, 27.234, 119.868, 36.687, -0.741, CRUISE, 486.79, -898.57, 1287.70, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.51, +1.46, Lin 6-7 t=0.483 +Circle
-56.168, 22.094, 27.113, 119.940, 36.729, -0.831, CRUISE, 487.51, -900.19, 1290.86, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.02, +1.80, Lin 6-7 t=0.484 +Circle
-56.149, 22.034, 26.991, 120.012, 36.788, -0.921, CRUISE, 488.22, -901.16, 1294.26, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.54, +1.45, Lin 6-7 t=0.484 +Circle
-56.110, 22.010, 26.890, 120.079, 36.854, -1.001, CRUISE, 488.93, -901.12, 1296.61, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.71, +0.55, Lin 6-7 t=0.485 +Circle
-56.051, 22.018, 26.882, 120.065, 36.913, -0.977, CRUISE, 489.65, -900.08, 1297.01, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.70, -0.56, Lin 6-7 t=0.486 +Circle
-55.977, 22.039, 26.962, 119.963, 36.954, -0.841, CRUISE, 490.36, -898.44, 1295.31, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.52, -1.46, Lin 6-7 t=0.486 +Circle
-55.904, 22.060, 27.045, 119.826, 36.970, -0.661, CRUISE, 491.08, -896.83, 1292.16, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.01, -1.80, Lin 6-7 t=0.487 +Circle
-55.846, 22.065, 27.129, 119.689, 36.969, -0.480, CRUISE, 491.79, -895.85, 1288.75, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.53, -1.45, Lin 6-7 t=0.488 +Circle
-55.807, 22.032, 27.192, 119.556, 36.962, -0.310, CRUISE, 492.50, -895.89, 1286.40, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.71, -0.55, Lin 6-7 t=0.488 +Circle
-55.789, 21.968, 27.162, 119.505, 36.961, -0.244, CRUISE, 493.22, -896.93, 1285.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.71, +0.56, Lin 6-7 t=0.489 +Circle
-55.785, 21.890, 27.043, 119.542, 36.976, -0.290, CRUISE, 493.93, -898.56, 1287.69, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.53, +1.46, Lin 6-7 t=0.489 +Circle
-55.781, 21.812, 26.922, 119.613, 37.018, -0.381, CRUISE, 494.65, -900.18, 1290.84, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.00, +1.80, Lin 6-7 t=0.490 +Circle
-55.763, 21.752, 26.800, 119.685, 37.076, -0.471, CRUISE, 495.36, -901.16, 1294.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.52, +1.46, Lin 6-7 t=0.491 +Circle
-55.724, 21.728, 26.698, 119.753, 37.142, -0.552, CRUISE, 496.07, -901.12, 1296.61, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.70, +0.56, Lin 6-7 t=0.491 +Circle
-55.666, 21.735, 26.689, 119.740, 37.200, -0.529, CRUISE, 496.79, -900.09, 1297.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.71, -0.55, Lin 6-7 t=0.492 +Circle
-55.592, 21.756, 26.769, 119.640, 37.243, -0.394, CRUISE, 497.50, -898.45, 1295.33, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.53, -1.45, Lin 6-7 t=0.492 +Circle
-55.520, 21.776, 26.852, 119.505, 37.258, -0.216, CRUISE, 498.21, -896.84, 1292.18, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.01, -1.80, Lin 6-7 t=0.493 +Circle
-55.461, 21.780, 26.935, 119.370, 37.258, -0.037, CRUISE, 498.93, -895.86, 1288.77, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.52, -1.46, Lin 6-7 t=0.494 +Circle
-55.423, 21.747, 26.998, 119.238, 37.251, 0.132, CRUISE, 499.64, -895.89, 1286.41, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.70, -0.56, Lin 6-7 t=0.494 +Circle
-55.404, 21.683, 26.968, 119.188, 37.249, 0.198, CRUISE, 500.36, -896.92, 1285.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.71, +0.55, Lin 6-7 t=0.495 +Circle
-55.401, 21.606, 26.850, 119.224, 37.265, 0.151, CRUISE, 501.07, -898.56, 1287.68, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.54, +1.45, Lin 6-7 t=0.495 +Circle
-55.398, 21.528, 26.728, 119.296, 37.306, 0.061, CRUISE, 501.78, -900.17, 1290.82, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.02, +1.80, Lin 6-7 t=0.496 +Circle
-55.380, 21.468, 26.606, 119.367, 37.363, -0.030, CRUISE, 502.50, -901.15, 1294.23, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.51, +1.46, Lin 6-7 t=0.497 +Circle
-55.342, 21.444, 26.503, 119.436, 37.428, -0.112, CRUISE, 503.21, -901.12, 1296.60, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.70, +0.56, Lin 6-7 t=0.497 +Circle
-55.284, 21.450, 26.494, 119.424, 37.487, -0.090, CRUISE, 503.93, -900.09, 1297.02, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.71, -0.55, Lin 6-7 t=0.498 +Circle
-55.211, 21.470, 26.573, 119.325, 37.529, 0.044, CRUISE, 504.64, -898.46, 1295.34, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.55, -1.45, Lin 6-7 t=0.498 +Circle
-55.138, 21.490, 26.655, 119.192, 37.546, 0.221, CRUISE, 505.35, -896.84, 1292.19, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.03, -1.80, Lin 6-7 t=0.499 +Circle
-55.080, 21.493, 26.738, 119.059, 37.547, 0.398, CRUISE, 506.07, -895.86, 1288.79, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.50, -1.46, Lin 6-7 t=0.500 +Circle
-55.042, 21.460, 26.802, 118.929, 37.539, 0.566, CRUISE, 506.78, -895.89, 1286.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.70, -0.57, Lin 6-7 t=0.500 +Circle
-55.024, 21.396, 26.772, 118.879, 37.538, 0.631, CRUISE, 507.50, -896.91, 1285.99, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.72, +0.55, Lin 6-7 t=0.501 +Circle
-55.021, 21.319, 26.654, 118.915, 37.552, 0.584, CRUISE, 508.21, -898.55, 1287.66, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.56, +1.45, Lin 6-7 t=0.502 +Circle
-55.018, 21.241, 26.531, 118.987, 37.592, 0.494, CRUISE, 508.92, -900.16, 1290.81, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.04, +1.80, Lin 6-7 t=0.502 +Circle
-55.000, 21.181, 26.409, 119.058, 37.648, 0.403, CRUISE, 509.64, -901.15, 1294.22, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.49, +1.46, Lin 6-7 t=0.503 +Circle
-54.963, 21.157, 26.306, 119.127, 37.713, 0.320, CRUISE, 510.35, -901.13, 1296.59, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.69, +0.57, Lin 6-7 t=0.503 +Circle
-54.906, 21.162, 26.296, 119.117, 37.772, 0.341, CRUISE, 511.07, -900.10, 1297.03, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.72, -0.54, Lin 6-7 t=0.504 +Circle
-54.833, 21.182, 26.374, 119.020, 37.815, 0.473, CRUISE, 511.78, -898.47, 1295.35, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.57, -1.45, Lin 6-7 t=0.505 +Circle
-54.761, 21.201, 26.457, 118.888, 37.832, 0.648, CRUISE, 512.49, -896.85, 1292.21, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.05, -1.80, Lin 6-7 t=0.505 +Circle
-54.703, 21.204, 26.539, 118.757, 37.833, 0.823, CRUISE, 513.21, -895.86, 1288.80, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.48, -1.47, Lin 6-7 t=0.506 +Circle
-54.666, 21.170, 26.603, 118.628, 37.825, 0.991, CRUISE, 513.92, -895.88, 1286.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.69, -0.57, Lin 6-7 t=0.506 +Circle
-54.648, 21.107, 26.573, 118.579, 37.823, 1.055, CRUISE, 514.64, -896.90, 1285.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.72, +0.54, Lin 6-7 t=0.507 +Circle
-54.645, 21.030, 26.455, 118.616, 37.837, 1.008, CRUISE, 515.35, -898.54, 1287.65, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.57, +1.45, Lin 6-7 t=0.508 +Circle
-54.642, 20.953, 26.333, 118.687, 37.877, 0.917, CRUISE, 516.06, -900.16, 1290.79, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.06, +1.80, Lin 6-7 t=0.508 +Circle
-54.625, 20.892, 26.210, 118.758, 37.933, 0.827, CRUISE, 516.78, -901.15, 1294.20, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.48, +1.47, Lin 6-7 t=0.509 +Circle
-54.588, 20.868, 26.106, 118.827, 37.997, 0.743, CRUISE, 517.49, -901.13, 1296.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.69, +0.57, Lin 6-7 t=0.509 +Circle
-54.531, 20.873, 26.095, 118.818, 38.055, 0.762, CRUISE, 518.20, -900.11, 1297.03, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.73, -0.54, Lin 6-7 t=0.510 +Circle
-54.459, 20.892, 26.173, 118.722, 38.098, 0.893, CRUISE, 518.92, -898.48, 1295.37, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.58, -1.44, Lin 6-7 t=0.511 +Circle
-54.387, 20.910, 26.255, 118.593, 38.116, 1.067, CRUISE, 519.63, -896.86, 1292.23, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.07, -1.80, Lin 6-7 t=0.511 +Circle
-54.329, 20.912, 26.337, 118.463, 38.117, 1.240, CRUISE, 520.35, -895.86, 1288.82, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.47, -1.47, Lin 6-7 t=0.512 +Circle
-54.292, 20.879, 26.401, 118.335, 38.110, 1.407, CRUISE, 521.06, -895.88, 1286.43, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.68, -0.58, Lin 6-7 t=0.512 +Circle
-54.274, 20.816, 26.372, 118.286, 38.108, 1.471, CRUISE, 521.77, -896.90, 1285.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.73, +0.53, Lin 6-7 t=0.513 +Circle
-54.271, 20.739, 26.254, 118.323, 38.121, 1.424, CRUISE, 522.49, -898.53, 1287.64, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.59, +1.44, Lin 6-7 t=0.514 +Circle
-54.269, 20.662, 26.131, 118.394, 38.160, 1.333, CRUISE, 523.20, -900.15, 1290.77, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.08, +1.80, Lin 6-7 t=0.514 +Circle
-54.252, 20.602, 26.008, 118.465, 38.215, 1.242, CRUISE, 523.92, -901.14, 1294.18, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.46, +1.47, Lin 6-7 t=0.515 +Circle
-54.216, 20.577, 25.903, 118.535, 38.279, 1.157, CRUISE, 524.63, -901.13, 1296.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.68, +0.58, Lin 6-7 t=0.516 +Circle
-54.159, 20.581, 25.892, 118.527, 38.337, 1.176, CRUISE, 525.34, -900.12, 1297.03, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.73, -0.53, Lin 6-7 t=0.516 +Circle
-54.088, 20.599, 25.968, 118.433, 38.380, 1.305, CRUISE, 526.06, -898.49, 1295.38, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.60, -1.44, Lin 6-7 t=0.517 +Circle
-54.016, 20.617, 26.051, 118.305, 38.398, 1.477, CRUISE, 526.77, -896.86, 1292.25, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.09, -1.80, Lin 6-7 t=0.517 +Circle
-53.959, 20.619, 26.133, 118.178, 38.400, 1.649, CRUISE, 527.49, -895.87, 1288.84, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.45, -1.47, Lin 6-7 t=0.518 +Circle
-53.922, 20.585, 26.196, 118.051, 38.393, 1.815, CRUISE, 528.20, -895.88, 1286.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.68, -0.58, Lin 6-7 t=0.519 +Circle
-53.904, 20.522, 26.167, 118.003, 38.390, 1.878, CRUISE, 528.91, -896.89, 1285.98, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.74, +0.53, Lin 6-7 t=0.519 +Circle
-53.902, 20.445, 26.050, 118.040, 38.403, 1.831, CRUISE, 529.63, -898.52, 1287.62, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.61, +1.44, Lin 6-7 t=0.520 +Circle
-53.900, 20.369, 25.926, 118.111, 38.442, 1.740, CRUISE, 530.34, -900.14, 1290.75, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.10, +1.80, Lin 6-7 t=0.520 +Circle
-53.884, 20.309, 25.802, 118.181, 38.496, 1.649, CRUISE, 531.05, -901.14, 1294.17, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.44, +1.47, Lin 6-7 t=0.521 +Circle
-53.848, 20.283, 25.698, 118.252, 38.559, 1.564, CRUISE, 531.77, -901.13, 1296.57, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.67, +0.59, Lin 6-7 t=0.522 +Circle
-53.792, 20.287, 25.685, 118.244, 38.618, 1.581, CRUISE, 532.48, -900.12, 1297.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.74, -0.53, Lin 6-7 t=0.522 +Circle
-53.721, 20.305, 25.761, 118.152, 38.661, 1.708, CRUISE, 533.20, -898.49, 1295.40, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.61, -1.44, Lin 6-7 t=0.523 +Circle
-53.649, 20.322, 25.843, 118.026, 38.680, 1.879, CRUISE, 533.91, -896.87, 1292.27, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.11, -1.80, Lin 6-7 t=0.523 +Circle
-53.592, 20.323, 25.925, 117.900, 38.682, 2.049, CRUISE, 534.62, -895.87, 1288.85, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.44, -1.48, Lin 6-7 t=0.524 +Circle
-53.555, 20.289, 25.989, 117.775, 38.675, 2.215, CRUISE, 535.34, -895.87, 1286.45, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.67, -0.59, Lin 6-7 t=0.525 +Circle
-53.537, 20.227, 25.960, 117.727, 38.672, 2.278, CRUISE, 536.05, -896.88, 1285.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.74, +0.52, Lin 6-7 t=0.525 +Circle
-53.535, 20.150, 25.843, 117.764, 38.684, 2.230, CRUISE, 536.77, -898.51, 1287.61, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.62, +1.44, Lin 6-7 t=0.526 +Circle
-53.533, 20.074, 25.719, 117.835, 38.722, 2.139, CRUISE, 537.48, -900.13, 1290.73, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.12, +1.80, Lin 6-7 t=0.526 +Circle
-53.518, 20.014, 25.595, 117.905, 38.775, 2.048, CRUISE, 538.19, -901.14, 1294.15, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.43, +1.48, Lin 6-7 t=0.527 +Circle
-53.482, 19.988, 25.490, 117.976, 38.838, 1.962, CRUISE, 538.91, -901.14, 1296.56, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.67, +0.59, Lin 6-7 t=0.528 +Circle
-53.427, 19.991, 25.476, 117.970, 38.897, 1.978, CRUISE, 539.62, -900.13, 1297.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.74, -0.52, Lin 6-7 t=0.528 +Circle
-53.357, 20.008, 25.552, 117.879, 38.940, 2.104, CRUISE, 540.34, -898.50, 1295.41, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.63, -1.43, Lin 6-7 t=0.529 +Circle
-53.286, 20.025, 25.633, 117.754, 38.959, 2.273, CRUISE, 541.05, -896.88, 1292.29, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.13, -1.80, Lin 6-7 t=0.530 +Circle
-53.229, 20.026, 25.715, 117.630, 38.961, 2.442, CRUISE, 541.76, -895.87, 1288.87, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.42, -1.48, Lin 6-7 t=0.530 +Circle
-53.192, 19.991, 25.779, 117.506, 38.955, 2.607, CRUISE, 542.48, -895.87, 1286.46, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.66, -0.59, Lin 6-7 t=0.531 +Circle
-53.175, 19.929, 25.750, 117.458, 38.952, 2.669, CRUISE, 543.19, -896.87, 1285.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.75, +0.52, Lin 6-7 t=0.531 +Circle
-53.173, 19.853, 25.633, 117.495, 38.964, 2.621, CRUISE, 543.91, -898.50, 1287.60, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.64, +1.43, Lin 6-7 t=0.532 +Circle
-53.172, 19.776, 25.509, 117.567, 39.000, 2.530, CRUISE, 544.62, -900.12, 1290.72, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.14, +1.80, Lin 6-7 t=0.533 +Circle
-53.156, 19.716, 25.385, 117.638, 39.053, 2.439, CRUISE, 545.33, -901.13, 1294.14, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.41, +1.48, Lin 6-7 t=0.533 +Circle
-53.121, 19.690, 25.279, 117.709, 39.115, 2.352, CRUISE, 546.05, -901.14, 1296.55, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.66, +0.60, Lin 6-7 t=0.534 +Circle
-53.066, 19.693, 25.265, 117.704, 39.174, 2.367, CRUISE, 546.76, -900.14, 1297.04, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.75, -0.51, Lin 6-7 t=0.534 +Circle
-52.996, 19.709, 25.339, 117.614, 39.218, 2.492, CRUISE, 547.47, -898.51, 1295.42, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.65, -1.43, Lin 6-7 t=0.535 +Circle
-52.925, 19.726, 25.421, 117.491, 39.237, 2.659, CRUISE, 548.19, -896.88, 1292.31, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.15, -1.80, Lin 6-7 t=0.536 +Circle
-52.869, 19.726, 25.503, 117.368, 39.240, 2.827, CRUISE, 548.90, -895.87, 1288.89, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.40, -1.48, Lin 6-7 t=0.536 +Circle
-52.832, 19.692, 25.566, 117.245, 39.234, 2.991, CRUISE, 549.62, -895.87, 1286.47, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.66, -0.60, Lin 6-7 t=0.537 +Circle
-52.815, 19.630, 25.538, 117.198, 39.230, 3.053, CRUISE, 550.33, -896.86, 1285.97, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -5.75, +0.51, Lin 6-7 t=0.537 +Circle
-52.813, 19.553, 25.421, 117.235, 39.241, 3.005, CRUISE, 551.04, -898.49, 1287.58, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -3.65, +1.43, Lin 6-7 t=0.538 +Circle
-52.812, 19.477, 25.297, 117.306, 39.277, 2.914, CRUISE, 551.76, -900.12, 1290.70, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, -0.16, +1.80, Lin 6-7 t=0.539 +Circle
-52.797, 19.417, 25.172, 117.378, 39.329, 2.823, CRUISE, 552.47, -901.13, 1294.12, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.39, +1.48, Lin 6-7 t=0.539 +Circle
-52.763, 19.391, 25.066, 117.450, 39.391, 2.734, CRUISE, 553.19, -901.14, 1296.54, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.65, +0.60, Lin 6-7 t=0.540 +Circle
-52.708, 19.393, 25.051, 117.445, 39.450, 2.748, CRUISE, 553.90, -900.14, 1297.05, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +5.76, -0.51, Lin 6-7 t=0.540 +Circle
-52.639, 19.409, 25.125, 117.357, 39.494, 2.872, CRUISE, 554.61, -898.52, 1295.44, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +3.66, -1.43, Lin 6-7 t=0.541 +Circle
-52.569, 19.425, 25.206, 117.235, 39.513, 3.038, CRUISE, 555.33, -896.89, 1292.33, -112.94, 19.49, 171.94, 1, 50.0, 30.0, Circle, +0.17, -1.80, Lin 6-7 t=0.542 +Circle
